"subbasin","year","month","day","...5","...6","...7","TT PREC     precipitation (rain + snow) volume (in-acre/day)","TT SURO     surface outflow volume (in-acre/day)","TT IFWO     interflow outflow volume (in-acre/day)","TT AGWO     groundwater outflow volume (in-acre/day)","TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)","TT DEP      stream depth (ft)","TT AVDEP    stream average depth (ft)","TT TAU      bed shear stress (kg/m^2)","TT RO       total rate of outflow from RCHRES (cfs)","TT SOSED    sediments load from land (english tons/day)","TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)","TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day)","TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day)","TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day)","TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day)","TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day)","TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day)","TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)","TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)","TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)","TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)","TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)","TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)"
1061,2008,10,1,0,0,NA,0,0.457997588621,0.005452908339918,7.291418658584,7.754869155545,0.04177196008179,0.05468557959184,536.4733795975,1.510805738289,0.008474917597384,0,62.85120730097,18.19086963958,81.04207694055,1.65542479886,0.3717511072212,1.019765441575e-05,0.002549387057813,0.0004078994516118,0.09077482075223,3.21631544767,0.3944827645713,0.05934165708897,14.83101959396,2.372552965061,83.34211571212
1061,2008,10,2,0,0,NA,0,0.4795103617422,0.003938406983998,7.082057105841,7.565505874567,0.03830320214887,0.05468557959184,0.3395181048268,1.387229912332,0.008820628624401,0,58.55899085468,16.98003112208,75.53902197677,1.638535221638,0.3640962328561,1.069044647363e-05,0.002672588102558,0.0004276119015968,0.08879684783593,3.045243370317,0.3876078804168,0.05524696307835,13.80863847627,2.209092608826,82.63978289692
1061,2008,10,3,0,0,NA,0,0.5112430583055,0.003874015360787,6.948894253699,7.464011327365,0.03807107686629,0.05468557959184,0.3378621308062,1.38046380277,0.009312966832766,0,56.1522095226,16.28962807649,72.44183759909,1.644245060586,0.3607613869905,1.136705272227e-05,0.002841734128576,0.000454674749053,0.08782930458543,2.93039431796,0.3766412900791,0.05316331567491,13.28833587382,2.12590105562,80.77123835832
1061,2008,10,4,0,0,NA,107.61378342,30.65393215429,0.04357477156116,7.230528560905,37.92803548675,0.09810570897252,0.1056670246766,0.8722412516473,7.155743960458,0.3923939428325,0.9842423785076,94.89343620195,39.71338744577,135.5910660262,85.84024445983,1.999770499576,0.00320715845717,0.3244979638669,0.2939441741211,1.866566592779,6.615028369292,0.3187016041653,0.2048454024639,25.55786439989,16.55475452957,149.8188497096
1061,2008,10,5,0,0,NA,0,0.4937959938339,0.04894389355401,7.730736277783,8.273476165171,0.0765841568746,0.07488782513794,0.6590447874756,3.636460697367,0.0091142480448,0,78.27951562164,36.15548834663,114.4350039683,1.782005737802,0.3987224173504,1.097717431429e-05,0.002744263175249,0.0004390792703963,0.09637620075899,6.43718870223,0.2549590389498,0.207610780242,24.20419635443,17.62189097305,137.604920534
1061,2008,10,6,0,0,NA,0,0.4516261785211,0.01886745833592,7.555173716125,8.025667352982,0.04366122503938,0.05468557959184,0.3850077861454,1.57309524832,0.008402904646135,0,55.13165947161,17.96177184871,73.09343132031,1.700698278706,0.3843696120036,1.005975515772e-05,0.002514913935993,0.0004023839101049,0.09365302567364,3.585414198468,0.3450143677694,0.08242944058753,14.95790520292,5.164670524518,88.26302814632
1061,2008,10,7,0,0,NA,0,0.4260943371659,0.00878445358708,7.316565283453,7.751444074206,0.03622068759297,0.05468557959184,0.3205610238135,1.30977357213,0.007936105882981,0,56.96229316524,16.78737157,73.74966473524,1.63239785255,0.3703019335981,9.474936070447e-06,0.002368707358472,0.0003789906891693,0.09048157430556,3.133009320694,0.3897598924545,0.05816323648261,13.75837665368,2.578283752594,84.59288980565
1061,2008,10,8,0,0,NA,0,0.4140485829233,0.003964198300292,7.030455782897,7.448468564121,0.03336524669333,0.05468557959184,0.2956042199255,1.207803089916,0.007731122149493,0,58.30950844417,16.95908042873,75.2685888729,1.570883138164,0.3559803387126,9.245537882842e-06,0.002311365708812,0.0003698167622995,0.08705624556377,3.10431190839,0.4030160011434,0.05571094809658,13.83731125433,2.255075064153,86.55800322376
1061,2008,10,9,0,0,NA,0,0.4798480639978,0.003338957828503,6.773374797892,7.256561819718,0.03317969167844,0.05468557959184,0.2946647639673,1.203964586496,0.008794189189897,0,57.86216739945,16.79911626349,74.66128366294,1.58634828713,0.3500974538346,1.070193270844e-05,0.002675456817584,0.0004280706305911,0.08530845570882,3.043431041871,0.3953214041754,0.0549177681048,13.71765639234,2.198670262618,85.10145732239
1061,2008,10,10,0,0,NA,0,0.4813178758013,0.004100705832401,6.66935774113,7.154776322764,0.03530612815895,0.05468557959184,0.3132771807477,1.280012670329,0.008782495262956,0,57.94522158631,16.80013631646,74.74535790277,1.570036866396,0.3454521791816,1.070196062768e-05,0.002675459609508,0.0004280706864296,0.08412989211397,3.01029433592,0.3825114745045,0.05500326937118,13.74702370829,2.199623958663,82.05432762199
1061,2008,10,11,0,0,NA,0,0.3321307041694,0.002891212316173,6.460712231834,6.79573414832,0.03016315935968,0.05468557959184,0.2659694188708,1.086718877072,0.006307559845774,0,62.76124356445,18.2079886315,80.96923219595,1.399275653479,0.3228134084298,7.433635995815e-06,0.001858401056003,0.0002973434276185,0.07915114954263,3.257916894799,0.423179811177,0.05927898017596,14.81719722682,2.370566727685,91.05691914386
1061,2008,10,12,0,0,NA,0,0.3469117582726,0.001162302255665,6.039423317402,6.38749737793,0.02380855621884,0.05468557959184,0.2106311621045,0.8606134529694,0.006569235163707,0,63.3999005205,18.44433860274,81.84423912324,1.340861244242,0.3052140036141,7.846407761585e-06,0.001961601528199,0.0003138562060402,0.07470788226115,3.313258498656,0.4569678460285,0.05966357215825,14.91478330685,2.386270072064,99.85263682666
1061,2008,10,13,0,0,NA,0,0.3175907349897,5.232914089063e-05,5.659512188068,5.977155252198,0.02173300960338,0.05468557959184,0.1924828252792,0.7864615437037,0.006018637650958,0,65.15529727824,18.95807670473,84.11337398297,1.249262265815,0.2851885128609,7.169843719626e-06,0.00179245972285,0.0002867934429974,0.06986198022066,3.35101616794,0.4708259955882,0.06168736409097,15.42152126587,2.467414973581,103.9792147707
1061,2008,10,14,0,0,NA,0,0.3794241888243,2.130557191548e-05,5.3038377693,5.683283263696,0.0217281792915,0.05468557959184,0.1930727704248,0.7888719882163,0.007027588824991,0,66.7427120633,19.38975687685,86.13246894015,1.245168866683,0.2746616046387,8.568853800259e-06,0.0021422118994,0.0003427537591754,0.06695115606348,3.350236296927,0.4617329291797,0.06340265303131,15.85044972447,2.536052305566,102.075068207
1061,2008,10,15,0,0,NA,0,0.4408204636842,7.22948970729e-05,5.152701563516,5.593594322098,0.02495693530286,0.05468557959184,0.2219788348653,0.9069786713933,0.007965143396125,0,67.35208102802,19.50945635817,86.86153738619,1.274301623709,0.2729078431808,9.841841250991e-06,0.002460440805966,0.0003936687083216,0.06625706088179,3.321215438414,0.43025006964,0.06420904495463,16.05112878158,2.568074963809,94.06783338936
1061,2008,10,16,0,0,NA,0,0.4641313536411,0.0001049049378539,5.093905420912,5.558141679491,0.0276412584008,0.05468557959184,0.2455700640897,1.003369580695,0.008328310826626,0,68.35857602742,19.76639086353,88.12496689095,1.285198981674,0.2722183833511,1.03349667566e-05,0.002583717292961,0.0004133924898961,0.06598535856431,3.367873169016,0.4151163572542,0.06506227217484,16.26324441261,2.601902245536,89.47370603325
1061,2008,10,17,0,0,NA,0,0.4769300600142,0.0001315646930632,5.092531743082,5.569593367789,0.0294388422549,0.05468557959184,0.2613798871512,1.06796660556,0.008525977234345,0,68.33990929533,19.74622542004,88.08613471537,1.296385391823,0.2732135481347,1.059875792296e-05,0.002649658515132,0.0004239424722976,0.0661808232936,3.372912160131,0.4063372522388,0.06497866794066,16.24169673818,2.59839425776,86.71128119265
1061,2008,10,18,0,0,NA,0,0.5070318719537,0.0001493401046429,5.124571180073,5.631752392132,0.03095559703443,0.05468557959184,0.2748989105103,1.123203699908,0.009019840071586,0,67.36279062039,19.45763833972,86.82042896011,1.328756540885,0.2772818227787,1.125241810786e-05,0.002813069751686,0.0004500879145769,0.06706677792891,3.330306013767,0.3969290967349,0.06401104711937,15.99947395164,2.559608968936,84.2162107007
1061,2008,10,19,0,0,NA,0,0.5158355372013,0.0001638090777129,5.206272903206,5.722272249485,0.03224158560599,0.05468557959184,0.2861590555154,1.169211290509,0.009175305555907,0,66.69232654859,19.26003175657,85.95235830515,1.350554422781,0.2817658503826,1.144735633603e-05,0.002861805130767,0.0004578856519536,0.06814846480391,3.29288550267,0.3906010039303,0.0633336236246,15.83015240761,2.532520725506,82.62435337874
1061,2008,10,20,0,0,NA,0,0.5208431036702,0.0001742851616301,5.306660826543,5.827678215375,0.03312097583581,0.05468557959184,0.2939286938861,1.20095709317,0.009264088519239,0,66.09691962023,19.08734259451,85.18426221474,1.372093865231,0.286729480869,1.155057752284e-05,0.002887608073352,0.0004620139030497,0.06936850365506,3.261950578055,0.386671994704,0.06276109666011,15.68713148729,2.509647721414,81.73587970807
1061,2008,10,21,0,0,NA,0,0.4975557153608,0.0001739070551457,5.389155492237,5.886885114653,0.03325334537953,0.05468557959184,0.2948794584722,1.204841802276,0.008895011820446,0,66.25153774745,19.13436231284,85.38590006029,1.365309820128,0.2884500791851,1.104599637332e-05,0.002761465930422,0.0004418314536627,0.06989956084276,3.27783049608,0.3890777312555,0.06287831527128,15.71640907288,2.514329608808,82.27428749155
1061,2008,10,22,0,0,NA,0,0.4318742265495,0.0001470485977094,5.379969289173,5.81199056432,0.03149239129096,0.05468557959184,0.2788564200412,1.139373605199,0.007836093273019,0,67.80611429946,19.59277888627,87.39889318573,1.304862201727,0.2823893613141,9.635422806973e-06,0.002408837313755,0.0003854122539885,0.06866702396774,3.373331265264,0.4044547580597,0.06429584890578,16.07078096745,2.571028037289,85.69540457955
1061,2008,10,23,0,0,NA,0,0.4172483985895,0.0001039860520824,5.244490092852,5.661842477494,0.02888934351185,0.05468557959184,0.2559341022038,1.045715786921,0.007597116291831,0,68.71069155826,19.87051396194,88.58120552019,1.268794875539,0.2750525573142,9.33722462395e-06,0.002334295115283,0.0003734861879795,0.06689339829483,3.431872601486,0.4199475459235,0.06505835206897,16.26182757511,2.601634770753,89.35160923775
1061,2008,10,24,0,0,NA,0,0.49426134286,0.0001226803288992,5.191409453876,5.685793477065,0.02965590156925,0.05468557959184,0.26349018118,1.076589011727,0.008820995569881,0,66.26095241169,19.16208796904,85.42304038073,1.328749719062,0.2792078312738,1.097718356532e-05,0.002744264100352,0.0004390792888983,0.06760391479365,3.309933699229,0.4053394667675,0.06296646717021,15.7390270108,2.518002608765,86.40599143931
1061,2008,10,25,0,0,NA,0,0.5011184811999,0.0001506465039389,5.241483513372,5.742752641076,0.03174887774312,0.05468557959184,0.2818974023677,1.151798691185,0.008929884237605,0,65.67698197792,18.98068531719,84.65766729512,1.343409961651,0.2820303004281,1.111482296656e-05,0.002778669139015,0.0004445836459975,0.06828139675424,3.274762610024,0.393756943855,0.06242108783036,15.60212781542,2.496046997199,83.65968276823
1061,2008,10,26,0,0,NA,0,0.5110219575995,0.0001671560474759,5.31175082411,5.822939937757,0.03313680292064,0.05468557959184,0.2941329656086,1.201791722722,0.009101257038317,0,65.07233986922,18.80103733714,83.87337720636,1.364123330019,0.2860880162443,1.133270468089e-05,0.002833139049803,0.000453298783396,0.06925187806742,3.250688437058,0.3871991686562,0.06180801230804,15.44852908727,2.471440414921,81.93316366535
1061,2008,10,27,0,0,NA,0,0.5010441705119,0.0001685171053564,5.379076206844,5.880288894461,0.03357758474085,0.05468557959184,0.2978232938622,1.216869957629,0.008945475067726,0,65.03543346394,18.79080960397,83.82624306791,1.366701397906,0.288267991195,1.111481617266e-05,0.002778668459626,0.0004445836324097,0.06984041026172,3.254113080698,0.3875193222611,0.06172303513028,15.42727721215,2.468039407371,81.77359634935
